Boehner,0.032482320179977896,0.006387083247926802,432.0,50.0,241.0,-191.0,", Election of the Speaker"
Failed,-0.029855663218848912,0.0030393557419644,-368.0,-102.0,-235.0,133.0,", On Agreeing to the Amendment"
Failed,-0.02991045931454341,0.004480913643209598,-363.0,-107.0,-235.0,128.0,", On Agreeing to the Amendment"
Failed,-0.030780199758458186,0.0021999603709618445,-378.0,-96.0,-237.0,141.0,", On Agreeing to the Amendment"
Failed,-0.030465019116284638,0.003465170919365065,-374.0,-104.0,-239.0,135.0,", On Agreeing to the Amendment"
Failed,-0.03171226628086673,-0.0022121280079314943,-400.0,-72.0,-236.0,164.0,"Fiscal Responsibility and Retirement Security Act, On Motion to Recommit with Instructions"
Passed,0.03019560913652219,-0.004348376185175322,371.0,107.0,239.0,-132.0,"Fiscal Responsibility and Retirement Security Act, On Passage"
Passed,0.024222529391429506,-0.01986220874470139,278.0,192.0,235.0,-43.0,"To extend the pay limitation for Members of Congress and Federal employees, On Motion to Suspend the Rules and Pass"
Passed,0.01138750183441434,-0.05060678951534647,102.0,368.0,235.0,133.0,"Welfare Integrity Now for Children and Families Act of 2011, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.031247408494037,0.004576595420617971,409.0,61.0,235.0,-174.0,"Providing for consideration of H.R. 3578, to amend the Balanced Budget and Emergency Deficit Control Act of 1985 to reform the budget baseline, and providing for consideration of H.R. 3582, to amend the Congressional Budget Act of 1974 to provide for macroeconomic analysis of the impact of legislation, On Ordering the Previous Question"
Passed,0.03173340121149614,0.004696630105608057,411.0,59.0,235.0,-176.0,"Providing for consideration of H.R. 3578, to amend the Balanced Budget and Emergency Deficit Control Act of 1985 to reform the budget baseline, and providing for consideration of H.R. 3582, to amend the Congressional Budget Act of 1974 to provide for macroeconomic analysis of the impact of legislation, On Agreeing to the Resolution"
Failed,-0.031133681840645192,-0.005354704274389439,-406.0,-52.0,-229.0,177.0,"Temporary Payroll Tax Cut Continuation Act of 2011, On Motion to Instruct Conferees"
Failed,-0.03184537144746874,-0.002693193332636454,-404.0,-70.0,-237.0,167.0,", On Agreeing to the Amendment"
Failed,-0.03107704659962258,-0.004168010206844599,-394.0,-60.0,-227.0,167.0,", On Agreeing to the Amendment"
Failed,-0.03110783614632566,-0.0021478166035976028,-392.0,-72.0,-232.0,160.0,", On Agreeing to the Amendment"
Failed,-0.03039930084933365,-0.0020300108277425816,-382.0,-70.0,-226.0,156.0,", On Agreeing to the Amendment"
Failed,-0.0318731489690892,-0.002889968180347542,-405.0,-71.0,-238.0,167.0,", On Agreeing to the Amendment"
Failed,-0.03172258010949178,-0.005618679578304503,-416.0,-54.0,-235.0,181.0,"To amend the Congressional Budget Act of 1974 to provide for macroeconomic analysis of the impact of legislation, On Motion to Recommit with Instructions"
Passed,0.03205907714816662,0.004082450763331414,413.0,63.0,238.0,-175.0,"To amend the Congressional Budget Act of 1974 to provide for macroeconomic analysis of the impact of legislation, On Passage"
Failed,-0.031712079254942786,-0.004457830798029645,-409.0,-61.0,-235.0,174.0,"To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to reform the budget baseline, On Motion to Recommit with Instructions"
Passed,0.03131032043253453,0.004739666964486052,404.0,58.0,231.0,-173.0,"To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to reform the budget baseline, On Passage"
Passed,0.02771270388240399,-0.002126394510355933,345.0,79.0,212.0,-133.0,"FAA Modernization and Reform Act, On Agreeing to the Conference Report"
Passed,0.029551741327959985,0.000536946901704017,374.0,78.0,226.0,-148.0,"Providing for consideration of the bill (H.R. 1734) to decrease the deficit by realigning, consolidating, selling, disposing, and improving the efficiency of Federal buildings and other civilian real property, and for other purposes, On Agreeing to the Resolution"
Passed,0.007069503820213317,-0.05233809617210871,52.0,374.0,213.0,161.0,"To provide the Quileute Indian Tribe Tsunami and Flood Protection, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.030441949965869287,-0.007280876044646904,-393.0,-39.0,-216.0,177.0,", On Agreeing to the Amendment"
Failed,-0.03189380436788383,-0.0058641705188036165,-420.0,-52.0,-236.0,184.0,"Civilian Property Realignment Act, On Motion to Recommit with Instructions"
Passed,0.03049672138191999,-0.002054821763445574,379.0,95.0,237.0,-142.0,"Civilian Property Realignment Act, On Passage"
Passed,0.03157574672633201,0.004715906895234551,412.0,58.0,235.0,-177.0,"Providing for consideration of H.R. 3581, the Budget and Accounting Transparency Act of 2012, On Agreeing to the Resolution"
Failed,-0.03194696601939006,-0.005954969715745363,-417.0,-51.0,-234.0,183.0,", On Agreeing to the Amendment"
Failed,-0.03235793572157184,-0.006765988253019254,-426.0,-48.0,-237.0,189.0,"Budget and Accounting Transparency Act, On Motion to Recommit with Instructions"
Passed,0.03132860264432646,0.0035024385885122486,407.0,65.0,236.0,-171.0,"Budget and Accounting Transparency Act, On Passage"
Passed,0.031938454530694535,0.005021971537910291,410.0,56.0,233.0,-177.0,"Providing for the consideration of H.R. 3521, the Expedited Legislative Line-Item Veto and Rescissions Act, On Ordering the Previous Question"
Passed,0.0306923556862779,0.0032345904063201436,391.0,63.0,227.0,-164.0,"Providing for the consideration of H.R. 3521, the Expedited Legislative Line-Item Veto and Rescissions Act, On Agreeing to the Resolution"
Failed,-0.010759130122371665,0.01788799094047111,-122.0,-172.0,-147.0,-25.0,", On Agreeing to the Amendment"
Passed,0.01972669773336517,-0.004632456520987466,231.0,81.0,156.0,-75.0,"To amend the Congressional Budget and Impoundment Control Act of 1974 to provide for a legislative line-item veto to expedite consideration of rescissions, and for other purposes, On Passage"
Passed,0.006946241658699181,-0.05727044331962809,44.0,416.0,230.0,186.0,"To prohibit Members of Congress and employees of Congress from using nonpublic information derived from their official positions for personal benefit, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.004848784132087193,-0.05561562497362838,20.0,390.0,205.0,185.0,"Temporary Payroll Tax Cut Continuation Act of 2011, On Motion to Instruct Conferees"
