Pelosi,0.04200070764969961,0.0187862424013992,-406.0,10.0,-198.0,208.0,", Election of the Speaker"
Passed,0.044405125108619145,0.015364233825660783,-427.0,33.0,-197.0,230.0,"Providing for consideration of H.Res. 6, adopting the Rules of the House of Representatives for the 116th Congress; providing for consideration of H.R. 21, making appropriations for the FY ending September 30, 2019, and for other purposes, On Motion to Table the Motion to Refer"
Passed,0.044772317698146394,0.015041290323068147,-430.0,36.0,-197.0,233.0,"Providing for consideration of H.Res. 6, adopting the Rules of the House of Representatives for the 116th Congress; H.R. 21, making appropriations for the FY ending September 30, 2019; H.J.Res. 1, making further continuing appropriations for the Department of Homeland Security for FY 2019, and for other purposes, On Ordering the Previous Question"
Failed,-0.04466787279999501,-0.015221338138921937,429.0,-35.0,197.0,-232.0,"Providing for consideration of H.Res. 6, adopting the Rules of the House of Representatives for the 116th Congress; H.R. 21, making appropriations for the FY ending September 30, 2019; H.J.Res. 1, making further continuing appropriations for the Department of Homeland Security for FY 2019, and for other purposes, On Motion to Commit with Instructions"
Passed,0.044622178161033685,0.014358768629569552,-428.0,40.0,-194.0,234.0,"Providing for consideration of H.Res. 6, adopting the Rules of the House of Representatives for the 116th Congress; H.R. 21, making appropriations for the FY ending September 30, 2019; H.J.Res. 1, making further continuing appropriations for the Department of Homeland Security for FY 2019, and for other purposes, On Agreeing to the Resolution"
Passed,0.04412437635169045,0.01408126649807664,-419.0,37.0,-191.0,228.0,"Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes, On Agreeing to Title I of the Resolution"
Failed,-0.04476473979274573,-0.015074992567481734,430.0,-36.0,197.0,-233.0,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.044699313352569166,0.01257162852404992,-421.0,47.0,-187.0,234.0,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes, On Passage"
Failed,-0.04448227035351808,-0.01550510111842847,427.0,-33.0,197.0,-230.0,"Making appropriations for the fiscal year ending September 30, 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.04436187083476185,0.011606361460421998,-417.0,51.0,-183.0,234.0,"Making appropriations for the fiscal year ending September 30, 2019, and for other purposes, On Passage"
Passed,0.015810432321092964,-0.0642200729238406,-62.0,406.0,172.0,234.0,"Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes, On Agreeing to Title II of the Resolution"
Passed,0.016133577742614764,-0.061433622093285956,-70.0,384.0,157.0,227.0,"Pandemic and All-Hazards Preparedness and Advancing Innovation Act, On Motion to Suspend the Rules and Pass"
Passed,0.013391401785874509,-0.06560219429791889,-41.0,411.0,185.0,226.0,"Chemical Facility Anti-Terrorism Standards Program Extension Act, On Motion to Suspend the Rules and Pass"
Passed,0.0278405889302606,0.00023954855441169778,-248.0,74.0,-87.0,161.0,", On Approving the Journal"
Passed,0.04438354071265031,0.014902389554730187,-426.0,36.0,-195.0,231.0,"Providing for consideration of H.R. 264, H.R. 265, H.R. 266, and H.R. 267; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Ordering the Previous Question"
Passed,0.04438354071265057,0.014902389554730442,-426.0,36.0,-195.0,231.0,"Providing for consideration of H.R. 264, H.R. 265, H.R. 266, and H.R. 267; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
Passed,0.015319485261286393,-0.06420979658657706,-59.0,403.0,172.0,231.0,"Clarity on Small Business Participation in Category Management Act, On Motion to Suspend the Rules and Pass"
Passed,0.044367617864358604,0.0134166345840616,-421.0,43.0,-189.0,232.0,"Adopting the Rules of the House of Representatives for the One Hundred Sixteenth Congress, and for other purposes, On Agreeing to Title III of the Resolution"
Failed,-0.04248621656050516,-0.016659928632876384,407.0,-27.0,190.0,-217.0,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.04401619024493593,0.011263196569754903,-412.0,52.0,-180.0,232.0,"Making appropriations for financial services and general government for the fiscal year ending September 30, 2019, and for other purposes, On Passage"
Failed,-0.043137545615861424,-0.015166785737641068,413.0,-35.0,189.0,-224.0,"Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.0433477697867623,0.008635685966090465,-400.0,64.0,-168.0,232.0,"Making appropriations for the Department of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2019, and for other purposes, On Passage"
Failed,-0.04327738335262879,-0.01578927491503173,414.0,-32.0,191.0,-223.0,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.04376584496420474,0.009562488622806798,-406.0,60.0,-173.0,233.0,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2019, and for other purposes, On Passage"
Failed,-0.043310507846113816,-0.014600156460996975,413.0,-39.0,187.0,-226.0,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.04321653647385938,0.009266816941779141,-399.0,61.0,-169.0,230.0,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes, On Passage"
Passed,0.015029539117825667,-0.06442645136951533,-58.0,404.0,173.0,231.0,"Government Employee Fair Treatment Act, On Motion to Suspend the Rules and Pass"
Passed,0.013433236346606182,-0.06489533024119706,-42.0,410.0,184.0,226.0,"Special Envoy to Monitor and Combat Anti-Semitism Act, On Motion to Suspend the Rules and Pass"
Passed,0.013675385121519383,-0.06348124314339457,-45.0,401.0,178.0,223.0,"Investing in Main Street Act, On Motion to Suspend the Rules and Pass"
Failed,0.04399707133760274,0.011885758511479338,-412.0,50.0,-181.0,231.0,"Making further continuing appropriations for fiscal year 2019, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.013106734776086343,-0.06644770610082094,-37.0,423.0,193.0,230.0,"Rejecting White nationalism and White supremacy, On Motion to Suspend the Rules and Agree"
Passed,0.013346148141711938,-0.06661447678488,-38.0,424.0,193.0,231.0,"Federal Employee Antidiscrimination Act, On Motion to Suspend the Rules and Pass"
Passed,0.044231294223027864,0.015199524589963632,-424.0,36.0,-194.0,230.0,"Providing for consideration of the bill (H.R. 268) making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Ordering the Previous Question"
Passed,0.044154694250725886,0.014969944206317176,-423.0,37.0,-193.0,230.0,"Providing for consideration of the bill (H.R. 268) making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes, and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
Passed,0.013861023675233494,-0.06567021626518144,-45.0,409.0,182.0,227.0,"Expanding Contracting Opportunities for Small Businesses Act, On Motion to Suspend the Rules and Pass"
Agreed to,0.04242511696584593,0.016056185290510068,-401.0,29.0,-186.0,215.0,", On Agreeing to the Amendment"
Failed,-0.04432137574591226,-0.014974010383674711,424.0,-38.0,193.0,-231.0,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.04403061610089636,0.012205569696812264,-412.0,50.0,-181.0,231.0,"Making supplemental appropriations for the fiscal year ending September 30, 2019, and for other purposes, On Passage"
Passed,0.04391878816751313,0.014418755515680077,-420.0,40.0,-190.0,230.0,"Providing for consideration of the joint resolution (H.J. Res. 28) making further continuing appropriations for fiscal year 2019, and for other purposes, and providing for consideration of motions to suspend the rules, On Agreeing to the Resolution"
Passed,0.013490624100509207,-0.0664804074739788,-40.0,422.0,191.0,231.0,"Grant Reporting Efficiency and Agreements Transparency Act or GREAT Act, On Motion to Suspend the Rules and Pass"
Passed,0.022246680455808826,-0.04611654819139926,-143.0,309.0,83.0,226.0,"Disapproving the President’s proposal to take an action relating to the application of certain sanctions with respect to the Russian Federation, On Motion to Suspend the Rules and Pass"
Failed,-0.04237296028084692,-0.016145384156633906,405.0,-27.0,189.0,-216.0,"Making further continuing appropriations for fiscal year 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.01637903674392119,-0.053938892521986824,-81.0,335.0,127.0,208.0,"NATO Support Act, On Motion to Suspend the Rules and Pass"
Passed,0.01240627249967135,-0.06010348417414284,-40.0,374.0,167.0,207.0,"Hack Your State Department Act, On Motion to Suspend the Rules and Pass"
Passed,0.04262638308919237,0.012246546848647198,-399.0,45.0,-177.0,222.0,"Making further continuing appropriations for fiscal year 2019, and for other purposes, On Passage"
Passed,0.042933500134549746,0.015094192052279345,-411.0,33.0,-189.0,222.0,"Providing for consideration of the bill H.R. 648, and consideration of the joint resolution, H.J. Res. 31; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
Failed,-0.04117158471931289,-0.017593308129953744,395.0,-15.0,190.0,-205.0,"Consolidated Appropriations Act, 2019, On Motion to Recommit with Instructions"
Passed,0.04228649298853651,0.010166621156558635,-392.0,54.0,-169.0,223.0,"Consolidated Appropriations Act, 2019, On Passage"
Failed,-0.040554089793377074,-0.017498409472722364,388.0,-14.0,187.0,-201.0,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.04263572335975227,0.011205220238743142,-399.0,51.0,-174.0,225.0,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes, On Passage"
Passed,0.013053027420866708,-0.06558909984159236,-38.0,410.0,186.0,224.0,"Promoting Transparent Standards for Corporate Insiders Act, On Motion to Suspend the Rules and Pass"
Passed,0.013045093759195606,-0.06515415257800371,-39.0,409.0,185.0,224.0,"Fight Illicit Networks and Detect Trafficing Act, On Motion to Suspend the Rules and Pass"
Passed,0.023821737557075,-0.0006510342581379194,-208.0,64.0,-72.0,136.0,", On Approving the Journal"
Failed,-0.015394842874455703,0.06039221134792867,63.0,-381.0,-159.0,-222.0,", On Motion to Adjourn"
Passed,0.01371428766842435,-0.06660943525952004,-43.0,419.0,188.0,231.0,"Homeland Security Assessment of Terrorists’ Use of Virtual Currencies Act, On Motion to Suspend the Rules and Pass"
Passed,0.014738453239968004,-0.06455431337791245,-54.0,400.0,173.0,227.0,"Pathways to Improving Homeland Security at the Local Level Act, On Motion to Suspend the Rules and Pass"
Passed,0.01417487279145785,-0.0651844722027285,-48.0,402.0,177.0,225.0,"Counterterrorism Advisory Board Act, On Motion to Suspend the Rules and Pass"
Passed,0.04144485438043552,0.0076860126056665385,-386.0,64.0,-161.0,225.0,"Expressing the sense of Congress that financial institutions and other companies should work proactively with their customers affected by the shutdown of the Federal Government who may be facing short-term financial hardship and long-term damage to their creditworthiness through no fault of their own, Table Motion to Reconsider"
Passed,0.04419119958619202,0.013857002101165208,-422.0,42.0,-190.0,232.0,"Providing for consideration of the bill (H.R. 790) to provide for a pay increase in 2019 for certain civilian employees of the Federal Government, and for other purposes, and providing for consideration of motions to suspend the rules, On Ordering the Previous Question"
Passed,0.04397745920239881,0.013817134125262098,-420.0,42.0,-189.0,231.0,"Providing for consideration of the bill (H.R. 790) to provide for a pay increase in 2019 for certain civilian employees of the Federal Government, and for other purposes, and providing for consideration of motions to suspend the rules, On Agreeing to the Resolution"
Agreed to,0.043421507922737544,0.00996875693857645,-406.0,58.0,-174.0,232.0,", On Agreeing to the Amendment"
Failed,-0.040289665326345286,-0.018438887113700928,386.0,-10.0,188.0,-198.0,"Federal Civilian Workforce Pay Raise Fairness Act, On Motion to Recommit with Instructions"
Passed,0.04069269675394988,0.0003565756834828541,-362.0,98.0,-132.0,230.0,"Federal Civilian Workforce Pay Raise Fairness Act, On Passage"
Failed,0.040896613486841975,0.0027660938319356947,-370.0,86.0,-142.0,228.0,"Expressing the sense of the House of Representatives that Government shutdowns are detrimental to the Nation and should not occur, On Motion to Suspend the Rules and Agree, as Amended"
Passed,0.016432428020508816,-0.06199415861232476,-71.0,385.0,157.0,228.0,"Reviving America’s Scenic Byways Act, On Motion to Suspend the Rules and Pass"
Passed,0.017210007641766428,-0.06051430620372899,-79.0,377.0,149.0,228.0,"Route 66 Centennial Commission Act, On Motion to Suspend the Rules and Pass"
Passed,0.04356828326211472,0.014126499578292194,-416.0,38.0,-189.0,227.0,"Providing for consideration of H.R. 840, the Veterans’ Access to Child Care Act; providing for adoption of H.Res. 86, providing amounts for the expenses of the Select Committee on the Climate Crisis and the Select Committee on the Modernization of Congress; providing for consideration of motions to suspend the rules, On Ordering the Previous Question"
Passed,0.043565613694846614,0.015205819798826802,-418.0,32.0,-193.0,225.0,"Providing for consideration of H.R. 840, the Veterans’ Access to Child Care Act; providing for adoption of H.Res. 86, providing amounts for the expenses of the Select Committee on the Climate Crisis and the Select Committee on the Modernization of Congress; providing for consideration of motions to suspend the rules, On Agreeing to the Resolution"
Passed,0.012976548004675145,-0.06575518468874408,-35.0,417.0,191.0,226.0,"Preventing Crimes Against Veterans Act of 2019, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013021053944367702,-0.06549154833086412,-37.0,413.0,188.0,225.0,"Put Trafficking Victims First Act of 2019, On Motion to Suspend the Rules and Pass"
Failed,-0.04114880054270869,-0.006670530597006648,378.0,-70.0,154.0,-224.0,", On Agreeing to the Amendment"
Agreed to,0.011069927949860888,-0.06239747856703172,-24.0,378.0,177.0,201.0,", On Agreeing to the Amendment"
Failed,-0.04065208749234547,-0.01784552804902586,390.0,-14.0,188.0,-202.0,"Veterans’ Access to Child Care Act, On Motion to Recommit with Instructions"
Passed,0.014373697404317473,-0.0622983404192577,-53.0,391.0,169.0,222.0,"Veterans’ Access to Child Care Act, On Passage"
Passed,0.012998036237607818,-0.059395888878612024,-44.0,374.0,165.0,209.0,"Social Media Use in Clearance Investigations Act, On Motion to Suspend the Rules and Pass"
Passed,0.012081996979812371,-0.059979018902730837,-35.0,379.0,172.0,207.0,"Creating Advanced Streamlined Electronic Services for Constituents Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.043966527561665504,0.015480676165377393,-422.0,32.0,-195.0,227.0,"Providing for consideration of H.J. Res.37, directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Ordering the Previous Question"
Passed,0.0439379526550748,0.014902492865068942,-421.0,35.0,-193.0,228.0,"Providing for consideration of H.J. Res.37, directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress; waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
Passed,0.025954476293152697,0.009628171987130481,-240.0,16.0,-112.0,128.0,", On Approving the Journal"
Agreed to,-0.030410858466493846,-0.029779407908789936,306.0,78.0,192.0,-114.0,", On Agreeing to the Amendment"
Passed,0.01309273808886823,-0.06707491610021482,-36.0,424.0,194.0,230.0,"Directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress, On Motion to Recommit with Instructions"
Passed,0.041166570074902625,0.009920840596822116,-389.0,71.0,-159.0,230.0,"Directing the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress, On Passage"
Passed,0.012209247007256398,-0.06613278303707162,-28.0,418.0,195.0,223.0,"Settlement Agreement Information Database Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.044193442912585125,0.01528381836289061,-424.0,34.0,-195.0,229.0,"Providing for consideration of the conference report to accompany H.J. Res. 31, making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes; providing for proceedings during the period from February 15, 2019 through February 22, 2019, On Ordering the Previous Question"
Passed,0.04440435698216475,0.015402054862083592,-426.0,34.0,-196.0,230.0,"Providing for consideration of the conference report to accompany H.J. Res. 31, making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes; providing for proceedings during the period from February 15, 2019 through February 22, 2019, On Agreeing to the Resolution"
Passed,0.02736205429114578,-0.02221556395101051,-216.0,172.0,-22.0,194.0,"Making further continuing appropriations for the Department of Homeland Security for fiscal year 2019, and for other purposes, On Agreeing to the Conference Report"
Passed,0.01481887274949236,-0.05949037109931878,-61.0,367.0,153.0,214.0,"Innovators to Entrepreneurs Act, On Motion to Suspend the Rules and Pass"
Passed,0.015343777144161314,-0.059684593357969926,-66.0,368.0,151.0,217.0,"Recognizing Achievement in Classified School Employees Act, On Motion to Suspend the Rules and Pass"
Passed,0.04390033336193544,0.01438422549079767,-420.0,38.0,-191.0,229.0,"Providing for consideration of the bill (H.R. 8) Bipartisan Background Checks Act, and providing for consideration of the bill (H.R. 1112) Enhanced Background Checks Act, On Ordering the Previous Question"
Passed,0.043584644807280006,0.01518597660381541,-417.0,33.0,-192.0,225.0,"Providing for consideration of the bill (H.R. 8) Bipartisan Background Checks Act, and providing for consideration of the bill (H.R. 1112) Enhanced Background Checks Act, On Agreeing to the Resolution"
Passed,0.04396783984757062,0.014891160466918454,-421.0,35.0,-193.0,228.0,"Providing for consideration of the joint resolution (H.J. Res. 46) relating to a national emergency declared by the President on February 15, 2019, On Ordering the Previous Question"
Passed,0.04407727896423926,0.014809253286969507,-422.0,36.0,-193.0,229.0,"Providing for consideration of the joint resolution (H.J. Res. 46) relating to a national emergency declared by the President on February 15, 2019, On Agreeing to the Resolution"
Passed,0.04314295336374291,0.01013808040511799,-401.0,63.0,-169.0,232.0,"Relating to a national emergency declared by the President on February 15, 2019, On Passage"
Passed,0.024073599445218023,-0.045084909968404724,-159.0,301.0,71.0,230.0,"Natural Resources Management Act, On Motion to Suspend the Rules and Pass"
Failed,-0.04263638200846256,-0.00997000319910705,396.0,-66.0,165.0,-231.0,", On Agreeing to the Amendment"
Agreed to,0.03260454657715417,-0.018757501668959817,-265.0,187.0,-39.0,226.0,", On Agreeing to the Amendment"
Passed,-0.03881112382491491,-0.022028748098193256,375.0,11.0,193.0,-182.0,"Bipartisan Background Checks Act, On Motion to Recommit with Instructions"
Passed,0.04384412435344715,0.011801336432735347,-410.0,50.0,-180.0,230.0,"Bipartisan Background Checks Act, On Passage"
Agreed to,0.03782822107630558,-0.007210304662673515,-326.0,136.0,-95.0,231.0,", On Agreeing to the Amendment"
Agreed to,0.04410714924676534,0.014688832784013919,-417.0,39.0,-189.0,228.0,", On Agreeing to the Amendment"
Failed,-0.04368033744636737,-0.015639034533363794,416.0,-38.0,189.0,-227.0,"Enhanced Background Checks Act, On Motion to Recommit with Instructions"
Passed,0.0428815899881749,0.01547956893039271,-406.0,30.0,-188.0,218.0,"Enhanced Background Checks Act, On Passage"
Passed,0.013618669468950633,-0.06516850484287538,-42.0,416.0,187.0,229.0,"Burn Pit Registry Enhancement Act, On Motion to Suspend the Rules and Pass"
Passed,0.013555387880037446,-0.06543037452445412,-41.0,417.0,188.0,229.0,"To designate the outstation of the Department of Veterans Affairs in North Ogden, Utah, as the Major Brent Taylor Vet Center Outstation, On Motion to Suspend the Rules and Pass"
Passed,0.04423657904906688,0.014149628472851101,-423.0,41.0,-191.0,232.0,"Providing for consideration of H.R. 1, the For the People Act of 2019; and providing for consideration of motions to suspend the rules, On Ordering the Previous Question"
Passed,0.04432147475660101,0.014333037561923731,-424.0,40.0,-192.0,232.0,"Providing for consideration of H.R. 1, the For the People Act of 2019; and providing for consideration of motions to suspend the rules, On Agreeing to the Resolution"
Passed,0.017479107037306207,-0.0601228842111928,-84.0,384.0,150.0,234.0,"Condemning anti-Semitism as hateful expressions of intolerance that are contradictory to the values and aspirations that define the people of the United States and condemning anti-Muslim discrimination and bigotry against minorities as hateful expressions of intolerance that are contrary to the values and aspirations, On Motion to Suspend the Rules and Agree, as Amended"
Agreed to,0.04078852035101202,0.01949080104924632,-395.0,3.0,-196.0,199.0,", On Agreeing to the Amendment"
Failed,-0.04450197775403044,-0.015325459174462267,427.0,-35.0,196.0,-231.0,", On Agreeing to the Amendment"
Failed,0.017435511978746612,0.04045556082639379,-208.0,-180.0,-194.0,14.0,", On Agreeing to the Amendment"
Failed,-0.0440156096740946,-0.015624562221669035,422.0,-32.0,195.0,-227.0,", On Agreeing to the Amendment"
Failed,-0.044177273500973044,-0.013618011274043279,419.0,-43.0,188.0,-231.0,", On Agreeing to the Amendment"
Failed,-0.0446376013472536,-0.014119678846080508,425.0,-41.0,192.0,-233.0,", On Agreeing to the Amendment"
Agreed to,0.044077868466287036,0.012479926144839927,-416.0,48.0,-184.0,232.0,", On Agreeing to the Amendment"
Agreed to,0.04322897736231858,0.011904826616632272,-408.0,50.0,-179.0,229.0,", On Agreeing to the Amendment"
Failed,-0.0430112228613654,-0.015956324595290502,411.0,-31.0,190.0,-221.0,"For the People Act, On Motion to Recommit with Instructions"
Passed,0.044537827229575964,0.014399171024466832,-427.0,41.0,-193.0,234.0,"For the People Act, On Passage"
Passed,0.016178652480223845,-0.05932056013012466,-73.0,365.0,146.0,219.0,"Housing Choice Voucher Mobility Demonstration Act, On Motion to Suspend the Rules and Pass"
Passed,0.012987205889723928,-0.06406965147837378,-39.0,397.0,179.0,218.0,"Cooperate with Law Enforcement Agencies and Watch Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013669150587907698,-0.06518887492609837,-43.0,415.0,186.0,229.0,"Calling for accountability and justice for the assassination of Boris Nemtsov, On Motion to Suspend the Rules and Agree, as Amended"
Passed,0.013441200254267777,-0.06734862049360969,-38.0,426.0,194.0,232.0,"Crimea Annexation Non-recognition Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013295467107974156,-0.06685541285323209,-37.0,425.0,194.0,231.0,"Federal Register Modernization Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04468065326380216,0.014961738247783088,-428.0,38.0,-195.0,233.0,"Providing for consideration of H. Con. Res. 24, expressing the sense of Congress that the report of Special Counsel Mueller should be made available to the public and to Congress; providing for proceedings during the period from March 15, 2019, through March 22, 2019, On Agreeing to the Resolution"
Passed,0.013506314284211108,-0.06656589445644821,-40.0,420.0,190.0,230.0,"Expressing the sense of Congress that the report of Special Counsel Mueller should be made available to the public and to Congress, On Agreeing to the Resolution"
Passed,0.017194174933153325,-0.05906625969103176,-81.0,367.0,143.0,224.0,"European Energy Security and Diversification Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.043296649043284716,0.00947210850111917,-401.0,67.0,-167.0,234.0,"Relating to a national emergency declared by the President on February 15, 2019, On Passage, Objections of the President to the Contrary Notwithstanding"
Passed,0.01712299193501618,-0.06015413057508832,-79.0,383.0,152.0,231.0,"Lytton Rancheria Homelands Act, On Motion to Suspend the Rules and Pass"
Passed,0.016825523339559955,-0.0605925063157714,-76.0,382.0,153.0,229.0,"Little Shell Tribe of Chippewa Indians Restoration Act, On Motion to Suspend the Rules and Pass"
Passed,0.04419882054814291,0.014383515925583514,-423.0,39.0,-192.0,231.0,"Providing for consideration of H.R. 7, the Paycheck Fairness Act; H. Res. 124, expressing opposition to banning service in the Amred Forces by openly transgender individuals, On Ordering the Previous Question"
Passed,0.04419268041833983,0.013873629574177681,-422.0,42.0,-190.0,232.0,"Providing for consideration of H.R. 7, the Paycheck Fairness Act; H. Res. 124, expressing opposition to banning service in the Amred Forces by openly transgender individuals, On Agreeing to the Resolution"
Agreed to,0.017762999274235126,-0.058617271839149346,-85.0,379.0,147.0,232.0,", On Agreeing to the Amendment"
Failed,-0.04439841397629472,-0.014121735151063285,423.0,-45.0,189.0,-234.0,"Paycheck Fairness Act, On Motion to Recommit with Instructions"
Passed,0.04418977453437466,0.011116555692062149,-415.0,55.0,-180.0,235.0,"Paycheck Fairness Act, On Passage"
Passed,0.04392953633522621,0.011728405866041994,-413.0,53.0,-180.0,233.0,"Expressing opposition to banning service in the Armed Forces by openly transgender individuals, On Agreeing to the Resolution"
Passed,0.022753490305680923,0.003787398921896005,-203.0,37.0,-83.0,120.0,", On Approving the Journal"
Passed,0.01534072804716779,-0.05943932244395312,-66.0,366.0,150.0,216.0,"Coordinating and Leveraging Activities for School Security Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.011365162650120848,-0.06280164871348201,-27.0,387.0,180.0,207.0,"Terrorist and Foreign Fighter Travel Exercise Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.019515459337315803,0.00381304126396477,-174.0,26.0,-74.0,100.0,", On Approving the Journal"
Passed,0.04394665069759561,0.014473271714944135,-420.0,40.0,-190.0,230.0,"Consideration of (S.J.Res. 7) to direct the removal of the United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress; consideration of (H.Res. 271) Condemning the Trump Administration’s Legal Campaign to Take Away Americans’ Health Care; and suspension authority., On Ordering the Previous Question"
Passed,0.04387334219827391,0.01375288002949073,-418.0,42.0,-188.0,230.0,"Consideration of (S.J.Res. 7) to direct the removal of the United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress; consideration of (H.Res. 271) Condemning the Trump Administration’s Legal Campaign to Take Away Americans’ Health Care; and suspension authority., On Agreeing to the Resolution"
Passed,0.01477210230192971,-0.06411660401148492,-55.0,407.0,176.0,231.0,"To designate the facility of the United States Postal Service located at 770 Ayrault Road in Fairport, New York, as the “Louise and Bob Slaughter Post Office”, On Motion to Suspend the Rules and Pass"
Passed,0.024550381993579236,0.005265117400482338,-221.0,33.0,-94.0,127.0,", On Approving the Journal"
