Foley,0.044791782620390554,0.03209696438548673,-426.0,96.0,-165.0,261.0,", ELECTION OF SPEAKER"
Passed,0.028403292429768124,0.023699141979258043,-248.0,36.0,-106.0,142.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 4704; RESOLUTION TRUST CORPORATION FUNDING, On Agreeing to the Resolution"
Failed,-0.03184990731426386,-0.0204902155070997,263.0,-73.0,95.0,-168.0,"RESOLUTION TRUST CORPORATION FUNDING AVAILABILITY, On Motion to Recommit"
Failed,-0.010668327125498698,0.024620549323677812,29.0,-171.0,-71.0,-100.0,"RESOLUTION TRUST CORPORATION FUNDING AVAILABILITY, On Passage"
Passed,-0.023716384807428024,-0.032115047492827904,228.0,8.0,118.0,-110.0,"WHITE HOUSE COMMEMORATIVE COIN, RECOMMIT CONFERENCE REPORT WITH INSTRUCTIONS"
Passed,0.04349386342242947,0.02477034286367894,-380.0,116.0,-132.0,248.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 2039; LEGAL SERVICES AUTHORIZATION, On Agreeing to the Resolution"
Passed,0.03196843099684561,-0.04880218996508085,-90.0,380.0,145.0,235.0,"HISTORIC SITES SELECTION REFORM ACT OF 1992, On Motion to Suspend the Rules and Pass"
Passed,0.04093980916845396,0.009310165072830022,-301.0,161.0,-70.0,231.0,", ON APPROVING THE JOURNAL"
Passed,0.03408832484472048,-0.0527726426793931,-95.0,413.0,159.0,254.0,"WHITE HOUSE COMMEMORATIVE COIN, On Agreeing to the Conference Report"
Passed,0.0318277831556942,-0.05245910331033991,-77.0,399.0,161.0,238.0,"CAMPAIGN FINANCE REFORM ACT, RECOMMIT CONFERENCE REPORT WITH INSTRUCTIONS"
Passed,0.04070544836213356,0.008910200018792804,-299.0,161.0,-69.0,230.0,", On Approving the Journal"
Passed,0.04408423060498038,0.03062116238304683,-402.0,98.0,-152.0,250.0,"CAMPAIGN FINANCE REFORM ACT, ORDERING THE PREVIOUS QUESTION ON CONFERENCEREPORT"
Failed,-0.03916496610717497,-0.03438780229549377,351.0,-63.0,144.0,-207.0,"CAMPAIGN FINANCE REFORM ACT, RECOMMIT CONFERENCE REPORT WITH INSTRUCTIONS"
Passed,0.040952769849778435,0.02882899873626931,-345.0,93.0,-126.0,219.0,"CAMPAIGN FINANCE REFORM ACT, On Agreeing to the Conference Report"
Passed,0.034530368105115714,-0.05314990108787457,-95.0,415.0,160.0,255.0,"QUESTION OF THE PRIVILEDGE OF THE HOUSE, On Agreeing to the Resolution"
Passed,0.03842575774943045,0.035794895675837574,-363.0,49.0,-157.0,206.0,"PRIVILEDGE OF THE HOUSE, ON MOTION TO TABLE"
Passed,0.044208359339579464,0.03165563754963009,-415.0,97.0,-159.0,256.0,"PROVIDING FOR THE CONSIDERATION OF H. RES. 423, AMENDING THE RULES OF THE HOUSE TO PROVIDE FOR CERTAIN CHANGES IN THE ADMINISTRATIVE OPERATIONS OF THE HOUSE, On Agreeing to the Resolution"
Failed,-0.043811908041285506,-0.03162579794097384,412.0,-94.0,159.0,-253.0,", On Agreeing to the Amendment"
Passed,0.041034822643048884,0.006774664133124058,-311.0,187.0,-62.0,249.0,"AMENDING THE RULES OF THE HOUSE OF REPRESENTATIVES TO PROVIDE FOR CERTAIN CHANGES IN THE ADMINISTRATIVE OPERATIONS OF THE HOUSE, On Agreeing to the Resolution"
Passed,0.04105093250945482,0.03470266783562166,-386.0,68.0,-159.0,227.0,"PRIVILEDGE OF THE HOUSE, ON MOTION TO TABLE"
Passed,0.012424687236929771,-0.015458534520498435,-25.0,131.0,53.0,78.0,"ENTERTAIN MOTION TO SUSPEND THE RULES, On Agreeing to the Resolution"
Passed,0.02554078482492258,-0.03216615142568687,-77.0,271.0,97.0,174.0,"RELATING TO THE CONSIDERATION OF THE SENATE AMENDMENT TO H.R. 2967, SUSPEND THE RULES AND AGREE"
Passed,0.04203816136792624,0.007203283421478213,-305.0,177.0,-64.0,241.0,", On Approving the Journal"
Passed,0.035102281552801554,-0.053082393588258385,-100.0,418.0,159.0,259.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 4364; NATIONAL AERONAUTICS AND SPACE ADMINISTRATION MULTIYEAR AUTHORIZATION ACT OF 1992, On Agreeing to the Resolution"
Failed,0.004561439407438082,0.029950154197992022,-100.0,-96.0,-98.0,2.0,", On Agreeing to the Amendment"
Failed,0.007938000929262258,0.0487877927551414,-168.0,-152.0,-160.0,8.0,"RELEASING HOUSE BANK RECORDS PURSUANT TO U.S. DISTRICT COURT DETERMINATION, On Agreeing to the Resolution"
Passed,0.012896331435851779,-0.053375623550745106,38.0,282.0,160.0,122.0,"A RESOLUTION CONCERNING PRIVILEDGES OF THE HOUSE, On Agreeing to the Resolution"
Passed,0.0400454082103359,-0.007104982891531775,-243.0,225.0,-9.0,234.0,"COMMITTEE FUNDING, On Agreeing to the Resolution"
Passed,0.04175404908976721,0.0212711734042077,-326.0,126.0,-100.0,226.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 3090; FAMILY PLANNING AMENDMENTS ACT OF 1991, On Agreeing to the Resolution"
Passed,0.03171201068835757,0.011587961500484177,-218.0,116.0,-51.0,167.0,"FAMILY PLANNING AMENDMENTS ACT OF 1991, On Passage"
Passed,0.0373508051762396,0.006745515103975407,-269.0,153.0,-58.0,211.0,", On Approving the Journal"
Failed,0.03555311145093666,0.01361733964733455,-252.0,122.0,-65.0,187.0,"NATIONAL UNDERSEA RESEARCH PROGRAM ACT OF 1992, SUSPEND RULES AND PASSAS AMENDED"
Passed,0.04096623521570977,0.033346776096204865,-393.0,71.0,-161.0,232.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 2039; LEGAL SERVICES REAUTHORIZATION ACT OF 1991, On Agreeing to the Resolution"
Agreed to,0.03421368550103711,-0.051926746788413324,-97.0,407.0,155.0,252.0,", ON AGREEING TO THE AMENDMENTS"
Agreed to,0.03988739552650118,0.022526047901383916,-301.0,113.0,-94.0,207.0,", On Agreeing to the Amendment"
Failed,-0.040568275280612354,-0.03167292992665798,350.0,-80.0,135.0,-215.0,", On Agreeing to the Amendment"
Failed,-0.036246531601388306,-0.03167544175189598,303.0,-61.0,121.0,-182.0,", ON AGREEING TO THE AMENDMENTS"
Agreed to,0.033949453289335206,0.038288167984682826,-299.0,25.0,-137.0,162.0,", On Agreeing to the Amendment"
Agreed to,0.02577230926537311,0.021312320643839436,-248.0,26.0,-111.0,137.0,", ON AGREEING TO THE AMENDMENT AS AMENDED"
Agreed to,0.03307662587862524,-0.0531096942566434,-87.0,407.0,160.0,247.0,", On Agreeing to the Amendment"
Failed,-0.039460674398312495,-0.02527829512412784,311.0,-99.0,106.0,-205.0,", On Agreeing to the Amendment"
Passed,0.009918394335302711,-0.05114363219404436,41.0,257.0,149.0,108.0,"CONGRESSIONAL BUDGET FOR THE UNITED STATES GOVERNMENT FOR FISCAL YEAR 1993, ON MOTION TO INSTRUCT CONFEREES"
Passed,0.03958446329344438,0.013152654631382366,-304.0,140.0,-82.0,222.0,", On Approving the Journal"
Passed,0.043708573025699304,0.03208063124922197,-413.0,91.0,-161.0,252.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 4990, RESCINDING CERTAIN BUDGET AUTHORITY, TABLE THE APPEAL OF THE RULING OF THE CHAIR"
Passed,0.043897794918429434,0.03078072395267399,-406.0,96.0,-155.0,251.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 4990, RESCINDING CERTAIN BUDGET AUTHORITY, On Ordering the Previous Question"
Passed,0.039062111815429165,0.034341388141917915,-353.0,61.0,-146.0,207.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 4990, RESCINDING CERTAIN BUDGET AUTHORITY, On Agreeing to the Resolution"
Failed,-0.0402955064482413,-0.021323460186525398,324.0,-114.0,105.0,-219.0,", On Agreeing to the Amendment"
Passed,0.03386843060593955,-0.05247557696097368,-93.0,409.0,158.0,251.0,"RESCINDING CERTAIN BUDGET AUTHORITY, On Passage"
Passed,0.036724977620866,0.010756989227559436,-278.0,136.0,-71.0,207.0,", On Approving the Journal"
Failed,-0.025210916950097847,-0.02585884141112915,206.0,-26.0,90.0,-116.0,", ON AGEEING TO THE AMENDMENTS"
Agreed to,-0.005715257109656761,-0.05021145118434252,135.0,165.0,150.0,15.0,", On Agreeing to the Amendment"
Failed,-0.03527178053086843,-0.029855030416806254,292.0,-62.0,115.0,-177.0,"LEGAL SERVICES REAUTHORIZATION ACT OF 1991, On Motion to Recommit with Instructions"
Passed,0.03858442884932109,0.0240972799471084,-304.0,98.0,-103.0,201.0,"LEGAL SERVICES REAUTHORIZATION ACT OF 1991, On Passage"
Passed,0.04296407655442061,0.012155615262091956,-330.0,164.0,-83.0,247.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 2056; SHIPBUILDING TRADE REFORM ACT OF 1992, On Agreeing to the Resolution"
Failed,-0.02513851235352261,-0.017750635168899187,209.0,-57.0,76.0,-133.0,"SHIPBUILDING TRADE REFORM ACT OF 1992, On Motion to Recommit with Instructions"
Passed,0.03341309018306806,-0.020972372617893493,-168.0,260.0,46.0,214.0,"SHIPBUILDING TRADE REFORM ACT OF 1992, On Passage"
Passed,0.033406082587821434,-0.05045465377326741,-94.0,396.0,151.0,245.0,"SMALL BUSINESS LOAN ASSISTANCE, On Passage"
Passed,0.04216155236304155,0.022077243374088444,-354.0,122.0,-116.0,238.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 5132; DISASTER EMERGENCY SUPPLEMENTAL RELIEF ACT, On Ordering the Previous Question"
Passed,0.0362327882745756,-0.0021537153259518606,-219.0,191.0,-14.0,205.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 5132; DISASTER EMERGENCY SUPPLEMENTAL RELIEF ACT, On Agreeing to the Resolution"
Passed,0.030663384251599105,0.019727674597586765,-212.0,82.0,-65.0,147.0,"DIRE EMERGENCY SUPPLEMENTAL APPRORIATIONS FOR DISASTER RELIEF, On Passage"
Passed,0.026698835382755887,-0.04209926136754645,-70.0,320.0,125.0,195.0,"CONCERNING PRIVILEGES OF THE HOUSE, On Agreeing to the Resolution"
Passed,0.03415337610992188,-0.05220470848756433,-96.0,408.0,156.0,252.0,"AIRPORT AND AIRWAY SAFETY TRANSPORTATION ACT OF 1992, On Passage"
Failed,0.03276696108361219,0.011960760961566504,-235.0,115.0,-60.0,175.0,"ALCOHOL, DRUG ABUSE, AND MENTAL HEALTH ADMINISTRATION REORGANIZATION ACT OF 1991, SUSPEND RULES AND AGREE TO CONFERENCE REPORT"
Passed,0.041536372861699734,0.008126991720234036,-307.0,171.0,-68.0,239.0,", On Approving the Journal"
Passed,0.043306312306915125,0.026164152366382434,-390.0,112.0,-139.0,251.0,"IN REGARD TO THE FINANCIAL MANAGEMENT OF THE HOUSE, TABLE APPEAL FROM THE RULING OF THE CHAIR"
Passed,0.03336042491046178,-0.05344139632630718,-88.0,410.0,161.0,249.0,"AGREEING TO THE RADIFICATION OF THE 27th AMENDMENT TO THE CONSTITUTION, SUSPEND THE RULES AND AGREE"
Agreed to,0.03934889366206042,-0.013176950336292662,-212.0,248.0,18.0,230.0,", On Agreeing to the Amendment"
Failed,0.011618426028168137,0.017334810385418512,-118.0,-14.0,-66.0,52.0,", On Agreeing to the Amendment"
Agreed to,-0.012750005194297432,-0.04121273523601496,158.0,96.0,127.0,-31.0,", On Agreeing to the Amendment"
Agreed to,0.009068940274270524,-0.0020398980597760266,-6.0,68.0,31.0,37.0,", On Agreeing to the Amendment"
Passed,0.042968643053041294,0.0216141208944035,-362.0,124.0,-119.0,243.0,"WAIVING ALL POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 4990; RESCINDING CERTAIN BUDGET AUTHORITY, On Agreeing to the Resolution"
Passed,0.031288496251567564,-0.052412897195252085,-80.0,392.0,156.0,236.0,"RESCINDING CERTAIN BUDGET AUTHORITY, On Agreeing to the Conference Report"
Passed,0.04376377779083567,0.031582641379272795,-410.0,92.0,-159.0,251.0,"WAIVING ALL POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H. CON. RES. 287; CONGRESSIONAL BUDGET FOR F.Y. 1993, 1994, 1995, 1996, AND 1997., On Agreeing to the Resolution"
Passed,0.03131594122667553,0.03831863560477141,-321.0,3.0,-159.0,162.0,"CONGRESSIONAL BUDGET FOR THE UNITED STATES GOVERNMENT FOR FISCAL YEAR 1993, On Agreeing to the Conference Report"
Agreed to,-0.00786971647475438,-0.04333209220663794,136.0,130.0,133.0,-3.0,", On Agreeing to the Amendment"
Failed,-0.0006019536145643405,0.043758337590083705,-76.0,-178.0,-127.0,-51.0,", On Agreeing to the Amendment"
Failed,-0.023323585863379143,-0.024370889736631048,181.0,-25.0,78.0,-103.0,", On Agreeing to the Amendment"
Agreed to,0.037484249113047555,-0.0063062860190045275,-223.0,219.0,-2.0,221.0,", On Agreeing to the Amendment"
Passed,0.034392679834961803,-0.03825680204553719,-119.0,343.0,112.0,231.0,"TO PROVIDE FOR IMPROVED ENERGY EFFICIENCY, On Passage"
Passed,0.03180567253791403,-0.0514902176468076,-84.0,390.0,153.0,237.0,"REGARDING FURTHER MATERIALS IN THE MATTER OF THE HOUSE BANK, On Agreeing to the Resolution"
Passed,0.032288040743119716,-0.009323495300357613,-171.0,207.0,18.0,189.0,"WAIVING ALL POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 2507; NATIONAL INSTITUTES OF HEALTH REAUTHORIZATION, On Agreeing to the Resolution"
Passed,0.03513958344656168,0.016282865494823252,-257.0,111.0,-73.0,184.0,"NATIONAL INSTITUTES OF HEALTH REVITALIZATION AMENDMENTS OF 1992, On Agreeing to the Conference Report"
Passed,0.042956945607769054,0.026899177144187724,-383.0,107.0,-138.0,245.0,"COMMITTEE FUNDING, On Ordering the Previous Question"
Passed,0.039927780081839,-0.01129213669094705,-238.0,246.0,4.0,242.0,"COMMITTEE FUNDING, On Agreeing to the Resolution"
Passed,-0.017379008622682594,-0.037918512453574284,200.0,58.0,129.0,-71.0,"ALCOHOL, DRUG ABUSE, AND MENTAL HEALTH ADMINISTRATION REORGANIZATION ACT OF 1991, RECOMMIT CONFERENCE REPORT WITH INSTRUCTIONS"
Passed,0.03571964361217389,0.00563824160035696,-256.0,150.0,-53.0,203.0,", On Approving the Journal"
Passed,0.03885051808233751,0.01756721976899664,-318.0,120.0,-99.0,219.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 5006; DEPARTMENT OF DEFENSE AUTHORIZATION FOR FISCAL YEAR 1993, On Agreeing to the Resolution"
Passed,0.026671473835995718,-0.05005602503970454,-56.0,352.0,148.0,204.0,"DIRE EMERGENCY SUPPLEMENTAL APPRORIATIONS FOR DISASTER RELIEF, MOTION TO INSTRUCT CONFEREES"
Agreed to,0.03339910866648648,-0.04752087530946724,-100.0,386.0,143.0,243.0,", On Agreeing to the Amendment"
Agreed to,0.021727897396904054,0.023011455651345932,-190.0,34.0,-78.0,112.0,", On Agreeing to the Amendment"
